gene,signal
Gm29214,7.7e-05
Plet1os,0.002771
Gm28989,-0.001557
Gm29397,-0.000192
Gm12663,6.5e-05
Gm28529,-8e-06
Rpl30.ps6,-4.4e-05
Gm28240,-1.8e-05
Gm28229,0.003688
Dnah7c,0.000351
Gm29183,6.8e-05
Gm7135,0.000323
Hist1h3h,-0.001443
X4933417O13Rik,-6.1e-05
Mrgprb9.ps,-0.010768
Gm19325,0.007238
Gm29139,-2.6e-05
Gm28086,-6.4e-05
Gm29346,-0.00018
Ms4a4a,0.142021
Olfr1217,0.00099
Mug.ps1,0.000196
Gm29200,2.1e-05
Gm29101,-9.2e-05
Gm7901,0.000151
Gm29454,0.00021
Gm19412,0.058433
Gm336,0.037399
Gm28826,0.064898
Gm28941,0.003152
Gm29430,-0.001699
Gm28530,0.000792
Gm3052,0.001504
Olfr1220,-0.000408
X1700016L21Rik,0.006744
X2810405F17Rik,0.012789
Gm28912,0.000151
Gm8885,0.000116
Rps27a.ps1,-0.002749
Rpl7a.ps10,3.1e-05
X1700109G14Rik,-5e-05
Gm5681,2.2e-05
Gm5524,-0.067122
X4732465J04Rik,0.002099
Gm10031,-0.052486
Gm29571,7.7e-05
Gm28465,-0.001752
Gm8870,9.3e-05
Gm28731,0.00043
Gm28258,9.3e-05
Gm5703,0.000113
Txn.ps1,0.055985
Vmn1r206,0.003612
C430002N11Rik,-3.4e-05
Gm20753,-0.000247
X1600010M07Rik,-4.5e-05
Gm29017,-0.000325
Gm29036,-7.5e-05
Rbm6.ps1,-1.7e-05
Gm29395,0.000117
Gm28182,-3.8e-05
Gm5621,0.000512
Gm20342,-0.000224
Gm28730,-0.00012
Gm28652,0.000606
Kcnq1ot1,-0.000979
Gm7560,5e-06
Gm7933,6.4e-05
Gm8495,-0.001504
Gm28905,0.00021
Gm29371,0.02898
Gm28177,0.053079
Gm29261,8.4e-05
X1700066B17Rik,0.000148
X4930579H20Rik,-0.001503
Gm29560,0.030084
Gm28307,-2e-05
Gm6060,-0.000478
X2310040G24Rik,-0.071072
Gm8004,7.4e-05
Gm28499,1.5e-05
Gm28221,-0.000144
X4930444A19Rik,-0.000942
Gm29609,0.005054
Gm29228,-0.000492
X1700028D13Rik,-0.00012
Gm19461,-0.020088
X1700094J05Rik,0.000295
Gm29562,0.003565
X4930521E06Rik,4.2e-05
Gm28306,-0.000477
Gm29125,0.00025
Gm29453,-8.8e-05
Gm7858,-3.3e-05
Gm28580,4.8e-05
X3830432H09Rik,-1.9e-05
Gm18505,-0.000136
Gm29335,1e-05
Gm5733,2e-05
X2310043L19Rik,0.000434
Olfr1392,0.005024
Gm2427,0.00017
Gm28694,-0.000177
X2210420H20Rik,0.000513
Gm28268,0.001402
Gm29488,-0.001638
X2210011K15Rik,7e-05
Gm28447,0.001645
Gm5835,-0.056139
Gm28995,0.000415
X9330175M20Rik,0.000988
Rnf170.ps,-3.4e-05
X1700020G17Rik,0.000337
Gm28503,-5.8e-05
Gm17807,-1.5e-05
Gm28269,0.00021
Gm29438,0.001611
Gm8581,0.001059
Gm28982,2e-05
Gm5829,0.000196
Gm18800,4.4e-05
Gm11993,5.6e-05
X4933417E11Rik,0.000243
Gm28386,0.002766
X1700096K18Rik,-0.027865
Gm29233,0.003681
Mindy4b.ps,0.000464
C78334,0.005774
Gm29237,-6e-05
Olfr1391,0.000816
Gm6028,8e-06
Gm8176,-2.7e-05
Gm8203,-7e-06
X9130401M01Rik,0.04192
Gm28981,0.00198
Gm29291,0
Gm29427,0.000105
X4930439D14Rik,6e-05
Mrgprc2.ps,-0.000145
Gm18501,0.00044
Gm28156,0.001796
Gm5441,0.002363
Gm10074,-0.000534
Gm18304,0.000173
Gm5268,-0.000148
Gm28438,-0.036132
Gm28979,0.001737
Gm19085,0.002412
Ldhal6b,0.000627
Gm28693,-0.112317
Gm29129,0.000687
Gm5248,0.000895
Gm20125,0.001144
X1810026B05Rik,0.000262
Hist1h3i,-0.000975
Gm29516,0.001573
Gm28929,3.8e-05
Gm6198,0.022974
Gm29480,0.000282
Gm28722,1.3e-05
X4933400F21Rik,0.00056
E330023G01Rik,4.2e-05
X2900009J06Rik,-0.001882
K230010J24Rik,-0.00267
Gm29106,0.017794
Bcl2a1a,0.37467
X2010010A06Rik,-0.001129
Gm6075,0.000141
Zbed6,0.05281
I830127L07Rik,0.130569
Gm28913,0.000806
Gm20257,0.062864
X1700061E17Rik,-0.00026
Gm28706,4.1e-05
Gm28625,0.000144
Gm28661,-0.089688
Gm20561,2.4e-05
Olfr1034,-0.000373
C730036E19Rik,-0.011245
A930006L05Rik,-0.004702
X1700011B04Rik,0.142547
Zbtb11os1,-0.010175
X2310043O21Rik,-3.4e-05
X1810041H14Rik,0.057978
BC048559,0.003763
Rpsa.ps1,-0.000265
Gm4319,-3e-06
Gm37106,0.027955
Gm9931,6.9e-05
Gm37108,-0.002789
Gm37107,0.000486
Rpl28.ps2,0.000554
Gm37109,0.000763
Gm38058,-7.4e-05
Gm26930,-0.000196
Gm38057,-0.000979
X4930429P21Rik,0.000111
Gm38056,-0.080364
Gm38055,-0.004689
Gm38059,0.000124
Gm37472,0.020294
Gm37475,-0.000149
Gm37474,-0.002201
Gm37469,-0.008824
Gm37468,0.025106
Gm37470,-0.000774
Gm34342,-0.002737
Gm36944,-0.000528
Gm2367,-0.048582
Gm36945,-0.000155
Gm36947,3e-06
Gm37873,0.000219
Gm6119,-0.000291
Gm37868,-0.002887
Gm37192,-0.000575
X5033404E19Rik,-0.022814
Gm7897,0.00085
Gm37194,-0.029388
Gm38166,0.000378
Gm38167,0.000339
Gm7299,-0.010525
Gm38169,0.000672
Gm38171,0.022305
Gm38173,-0.000342
Gm36957,0.00653
Gm33280,-0.01173
Gm36958,0.000519
X9430092D12Rik,-0.002761
Pcdha11.1,0.000515
Gm10344,0.000643
Gm37490,-0.000474
C230085N15Rik,0.05878
Gm2464,-9.6e-05
Gm37493,-1.4e-05
Gm6606,0.000399
Rpl23a.ps5,0.000431
Pcdhga10,0.000626
X4930447F24Rik,-0.001995
Gm37983,-0.000933
Gm37302,0.000797
Gm19035,-0.00023
Gm37885,0.000148
Gm37886,0.053412
Gm37887,-0.000177
Gm37890,-2.2e-05
Gm37717,1.4e-05
Gm37716,0.08435
Gm37718,0.002506
Gm37714,3.5e-05
Gm37713,0
X9430037O13Rik,-0.049796
X4930423C22Rik,0.000824
Gm38260,-0.00013
Snrpn,-0.052565
Gm38259,0.000462
Gm7496,0.001543
Gm38258,7.9e-05
Gm37649,-1.2e-05
Gm38257,0.001742
Gm38230,0.000537
D330025C20Rik,-0.000293
Gm38106,0.001889
X9530003O04Rik,0.001163
Gm8388,0.001306
Gm37144,0.001372
A130050O07Rik,-0.002113
Gm37145,2.2e-05
Gm36999,3.5e-05
A930032L01Rik,-0.000639
Gm31258,-0.000147
Gm37541,0.000148
Gm37543,-0.000127
X5730585A16Rik,-0.000507
Gm38190,0.002289
Gm38192,-0.001142
Gm38194,0.000562
X2310046K23Rik,0.000833
Gm38189,-3e-06
Gm37629,8.8e-05
Gm37628,-0.000314
Gm37626,0.000142
Gm37792,-0.000182
X4930566N20Rik,-3.4e-05
Gm37790,0.00304
Gm19721,0.003315
Gm37789,-0.001808
Gm37788,0.000668
Gm10851,0.202943
Gm37234,-0.000242
Gm19938,-0.001838
Gm19331,0.027341
Gm37233,-0.000897
Gm37381,0.000482
X9430053O09Rik,-0.012558
Gm37377,0.000112
Gm37376,0.116586
Gm38346,-0.005685
Gm38345,-0.003995
Gm38348,-0.000129
Gm38351,-0.000812
Gm37043,-0.001896
X4930509J09Rik,0.016917
Gm32999,-4e-06
Gm37045,0.000257
X4930590L20Rik,5.6e-05
X9530022L04Rik,-8e-06
Gm37973,0.029704
A430050A11Rik,-0.000367
X9530018H14Rik,-0.000145
Gm38387,-0.001446
A930036K24Rik,5.8e-05
Gm37975,0.188641
Gm37971,0.015764
Gm38140,-0.000653
Gm38142,-0.00115
Gm38143,0.004831
Gm38144,-0.000134
X2900022M07Rik,-0.004737
D630023O14Rik,0.000575
Gm37578,0.000416
Gm37573,-1.2e-05
Gm37580,5.7e-05
Gm5049,0.000511
Gm37864,-0.001488
Gm38187,-0.000164
X5530400K19Rik,-0.021747
Gm37863,-0.029494
Gm37862,-0.000142
Gm36935,3.4e-05
Gm36936,-0.001359
Gm36937,3e-05
Gm36938,-0.000911
A430110C17Rik,0.000367
X4933424G06Rik,0.000211
Gm36939,-6.3e-05
Sh2d1b1,-0.104878
Gm36940,-0.000471
Gm37464,0.00156
Iqschfp,0.000308
Gm37465,-0.006699
Paupar,-9e-06
Gm26616,0.040964
Gm37463,0.006095
Pcdhga12,-0.000442
Gm38051,0.000207
Gm29856,-6.4e-05
Gm38047,-0.001736
Gm38048,0.003769
Flg,-0.001399
Pcdhga9,0.003457
Gm38032,-0.000222
Gm37102,0.002683
Gm17965,0.000256
Gm6621,0.000135
Gm37101,0.00383
Gm37100,-3.6e-05
Gm37655,0.00297
Gm38344,1e-04
Gm38342,-0.000396
Gm38352,-9.7e-05
Gm38197,-0.004806
Gm37166,0.01339
Gm38198,0.002459
Gm38200,0.084178
Gm37244,0.000214
Gm5100,-0.002366
X2610012C04Rik,-0.013012
Gm37246,0.017834
Gm37245,0.002407
BC085271,-0.034465
Gm37926,-0.000164
Gm37925,-0.004767
Gm37924,0.027764
Gm37923,-2.5e-05
Gm8010,1.1e-05
Gm36988,0.001321
Gm36989,0.000574
Gm19445,-6e-04
Gm37372,0.008704
Gm37370,-0.000562
Gm21955,0.018066
X1600017P15Rik,-2.4e-05
Gm37367,4.1e-05
Gm37368,-0.00155
Gm38340,0.014579
Gm38085,-0.000218
Gm38339,0.003303
Gm37781,0.000829
Gm37783,0.026991
Gm37785,0.000424
X1110002O04Rik,-0.000813
Gm37226,-2e-06
Gm37230,0.000669
Gm38134,0.026901
Gm38133,-3.8e-05
Pcdhgc5,0.001059
Gm5103,-0.000255
X6430573P05Rik,0.003963
Gm9722,-0.000253
Gm16701,0.000307
Gm38137,0.000133
Gm8276,-0.002793
D930036K23Rik,-0.000498
Gm37568,0.000965
X6430511E19Rik,0.000557
Gm37569,0.030779
Gm37571,0.000104
Gm37570,0.142799
Gm37039,-0.000211
Gm37694,-1.6e-05
Gm37035,-0.032266
Gm37036,0.001854
Gm37037,0.00031
Gm37040,0.002684
Gm37041,0.000712
Gm37968,0.057789
Gm37967,0.004959
Gm7265,-0.020166
Gm37241,0.000948
Gm37969,-0.001417
Gm10576,0.000186
Gm37965,-0.005017
Gm37443,0.000167
Gm37444,2.2e-05
Gm38383,0.080295
Gm38385,0.000168
Gm38384,-0.071977
Gm38381,0.001585
Gm30097,0.017855
Gm38386,0.004215
Gm37266,-0.00024
A930004J17Rik,0.058822
Gm37264,1.6e-05
Rpl21.ps1,0.000258
Gm37265,-0.000121
Gm18432,8e-05
Gm37846,-0.000217
Gm37843,7.3e-05
Gm37844,0.000375
Gm37842,0.000288
Gm37848,0.000118
Gm37849,0.010733
Gm37675,9e-06
Gm37674,0.021387
Gm37673,0.063329
Gm37672,-0.009108
Snurf,-2.1e-05
Gm37671,0.000187
Gm37289,0.079973
Gm37786,0.000147
Gm38224,0.002312
Gm36638.1,0.000419
Gm38223,2.9e-05
A130048G24Rik,-0.00046
Thap6,-0.000187
Gm38024,-0.000847
Gm38022,-0.000247
Gm38021,0.027388
Gm37080,0.004722
Gm37078,0.001668
Gm37079,0.001555
Gm37899,-0.000738
Gm37076,0.000293
Gm37077,0.005701
Gm38378,-0.000471
Gm38377,0.126784
Gm38380,0.001622
Gm38379,-0.000143
Gm8599,0.000104
Gm37436,0.052656
Gm37105,-0.011488
Gm37437,-0.002367
X8030442B05Rik,0.012422
Gm37435,-0.000647
Gm37222,-0.000227
Gm37221,-2.8e-05
Gm37223,0.001114
Gm37373,0.069261
Gm37219,-0.011056
Gm37217,0.00024
Gm37779,0.000859
Gm37780,-0.01324
Dchs2,0.000288
Gm37496,0.001915
Pcdhac2,-0.000201
Gm37777,7.6e-05
Gm38312,-0.000195
X9430083B18Rik,0.006371
Gm37260,0.076465
Gm38313,0.000106
Gm38309,0.002414
X4632432E15Rik,-0.00071
Gm38308,0.000134
Gm37758,0.05829
Gm29994,0.049386
Gm37618,-0.00028
Gm6209,-0.003147
Gm5099,4.4e-05
Gm37759,-8.3e-05
Gm37761,0.005064
Gm37760,0.09729
A630081D01Rik,0.072185
Gm37935,0.004033
Gm37936,-0.008116
Gm37939,0.001109
Gm32444,0.038489
Gm37342,-8e-06
Gm38262,0.000169
Gm37343,0.004946
Gm7369,0.008352
X1700016A09Rik,3.1e-05
Gm37599,9e-06
Pcdhga11,-0.000889
X5830444F18Rik,0.042592
Gm37600,0.000688
Gm37601,-0.001046
Gm37602,-0.000669
Pcdhgb2,0.001222
Gm37598,0.000894
Gm37058,-1.5e-05
Gm37057,0.018626
Gm7694,0.001635
Gm37056,-2.2e-05
Gm2756,2.1e-05
Naaladl2,-0.002429
Gm10463,0.002578
Gm37258,-0.000803
X4930403P22Rik,0.000466
Gm37183,-0.044779
Gm38163,-0.001108
Gm38160,0.025092
Gm38162,0.095858
Gm38165,3.1e-05
Gm38164,0.000977
Gm38253,0.067071
Gm37625,0.069084
Gm38254,0.000147
Gm38251,-0.00101
Gm2447,-0.045548
Gm38252,-0.000844
Gm38255,-0.000192
Gm38256,-3.6e-05
Gm37711,-7.8e-05
Gm37710,-0.000464
Gm37479,-1.8e-05
Gm37478,0.001288
Mgam2.ps,0.000137
Gm37477,0.028196
Gm37240,-0.002169
X5430420F09Rik,-0.056654
Gm8643,6e-06
Gm37795,0.002634
Gm37812,-5.8e-05
Gm37813,0.001187
Gm37814,6.8e-05
Gm6185,0.029678
Gm37817,0.005447
X1700113B19Rik,3e-05
Pdcd5.ps,0.000226
Gm36990,0.00136
Gm8242,7.3e-05
Gm37012,0.000186
Gm37382,7.8e-05
Gm9694,-0.000544
Gm37383,0.000611
Gm38037,-4.7e-05
Gm38036,0.007382
Gm38034,-0.000202
Gm38033,0.000787
Gm37082,-0.003912
Gm37083,-0.000134
C130023A14Rik,-0.001691
Gm37084,0.137782
Gm37086,0.0013
Gm37637,0.000201
Gm37640,0.000123
Gm37639,0.002003
Gm37634,9.1e-05
Gm37636,0.000575
Gm37633,-0.000567
X2900097C17Rik,-0.000245
Gm37143,0.000241
Gm38195,-0.002708
Gm37137,0.000536
Gm37139,0.015374
Gm37135,-6.9e-05
X4930517J16Rik,-0.000208
Gm3807,-0.000238
Gm2065,0.057156
Gm30667,0.000523
Gm10857,0.00025
Gm7626,0.000171
Gm37854,-0.001489
Gm37855,-1.4e-05
Gm37851,0.029068
X5830415G21Rik,0.000517
Gm37850,0.000324
Gm37811,-0.000239
Gm38263,0.001205
Gm38265,-0.000215
Gm38266,-2.1e-05
Gm38264,6.9e-05
Gm7558,4e-06
Gm20731,0.005967
Gm35106,-0.00232
Gm37725,-4.4e-05
Gm37724,0.003809
Pcdhgc3,-0.00037
Gm37726,0.00017
Gm31728,0.000112
Gm37150,-7.4e-05
Gm37151,0.000264
Gm37152,0.003307
Gm37154,0.002614
Gm38115,0.060698
Gm38114,-0.000445
Gm38117,3.5e-05
Gm38355,-0.008582
Gm35584,-4.4e-05
Gm38116,-0.00015
Gm38111,-0.000547
Gm37551,0.000422
Gm37552,0.000187
Gm37884,0.00013
Gm37018,0.00234
Gm37216,-0.000587
Gm37019,7.7e-05
Gm37017,3.9e-05
Gm37943,0.000197
Gm19918,-0.013126
Gm37945,0.00041
X9430034N14Rik,0.115202
Gm37946,-0.000501
Gm33366,-0.000468
Gm37349,-0.001215
A730062M13Rik,9.3e-05
E430014B02Rik,0.074023
Gm37347,0.045322
Zc3h11a,0.026936
Gm37350,0.001373
Gm38322,7.8e-05
Gm38319,1.2e-05
Gm38320,0.026424
Gm34727,-0.002808
X4930456G14Rik,0.000231
Gm38318,0.000843
Gm37764,0.003986
Gm37766,0.027889
Gm37767,-0.013903
A330074H02Rik,-0.000188
Gm17244,0.000285
Gm37762,-9.5e-05
Gm37900,0.001145
A930005N03Rik,0.016966
Gm38075,-0.000741
X2900002M20Rik,-0.000176
X4933417C20Rik,-0.000335
Gm4430.1,-0.000625
Gm37504,0.000181
Gm8860,-0.000834
Gm37548,-0.000127
Gm37503,-0.000348
Gm37549,0.001853
Gm37685,9e-06
Gm37686,-0.000539
E330011M16Rik,0.000139
Gm37121,0.001874
Gm8797,0.111511
Gm37122,-4.3e-05
Pcdhgb1,8.3e-05
Gm37124,-0.043726
Gm37123,-0.000502
Gm37305,0.062416
Gm37306,0.000272
Gm37307,4.2e-05
Gm37309,-0.000628
Gm37310,-0.000736
Gm37311,-0.001828
Gm38273,0.000331
Gm7871,0.011629
Gm38271,0.290948
Gm38269,0.034882
Gm18186,-6.3e-05
Gm36969,-0.000158
Gm36970,0.000126
Gm37200,5.2e-05
Gm20236,5.3e-05
Gm30414,0.008837
Gm37903,0.000722
Gm38110,0.001468
Gm37902,-0.000979
Gm38123,0.000365
Pcdhgb8,0.000154
Gm38124,0.018843
A630035G10Rik,0.00671
Gm38120,0.001156
Pcdhgb6,8.2e-05
Gm38118,-0.024308
Pcdha5,-2.1e-05
Gm37558,0.133174
Gm37559,2.4e-05
Gm37664,0.000785
Gm37048,0.003501
Gm37049,0.00096
X4833445I07Rik,0.002524
Gm18752,0.072385
Gm9867,-0.000132
Rncr4,0.000236
Gm32200,3e-04
Gm37584,-0.012348
Gm37583,0.004898
Gm37392,-0.000405
Gm37391,-3.6e-05
Gm37390,0.004117
Gm37389,-7.5e-05
Gm37387,0.021203
Gm37393,-0.000576
Gm37977,0.002677
Gm37978,0.000786
Gm37303,0.001236
Gm37979,0.003238
Gm2238,0.001538
Gm37982,0.000277
Gm37741,-0.026041
Gm37742,-0.000778
Pcdhga1,-0.00032
Gm37744,-7.5e-05
Gm37745,0.001848
Gm37746,0.000732
AA914427,0.002266
Gm38292,-0.034495
Gm8109,0.000162
Gm38293,-4e-06
Gm31925,5e-06
F830112A20Rik,-6.1e-05
C130012C08Rik,-0.002942
Gm38148,-0.000968
Gm38147,0.000128
Gm38146,-0.000282
Gm38150,1.1e-05
Gm37560,0.006912
Gm10537,2e-06
Gm30948,0.11963
Gm37170,-0.000123
Gm37168,-0.000651
Gm37169,-0.000801
Fgfr3.ps,1.7e-05
Gm37171,0.000749
A330069K06Rik,1.2e-05
Gm37091,0.052229
Gm37090,0.003098
Gm37088,8.4e-05
Gm37087,0.001359
Gm37092,0.000774
Gm37646,-0.001024
Gm37645,0.020884
Gm37643,-4.1e-05
Gm37644,-4.9e-05
Gm37642,-0.04477
Gm37648,0.019099
Gm37328,0.000661
Gm37329,-0.000144
Gm37326,-0.001077
Gm38139,0.002153
Gm9874,0.000321
Gm37331,-0.000251
Gm38286,-0.000597
Gm38388,0.00024
Gm37248,0.027012
Gm38287,-0.050268
Gm37787,0.06568
Gm37728,0.02881
Gm37729,0.000242
Gm37730,0.002943
Gm2077,0.000204
Gm37731,-9.9e-05
Gm37733,0.003665
Gm37727,0.004683
Gm17970,-0.000608
Gm37160,8.3e-05
Gm37159,0.107933
Gm37158,0.002995
Gm36527,0.000328
Gm38089,0.000284
Lce1d,-0.001577
Gm38091,0.006462
Gm37519,1e-06
Gm37521,-0.000283
Gm37520,0.00016
Ighv1.15,-0.007753
Gm37518,0.004508
Gm36981,0.000306
Gm36982,0.000238
Gm37915,-0.000642
Gm37914,0.000399
Gm37913,0.019251
Gm37917,0.045779
Gm37916,0.003318
Gm37277,0.00066
X3110080O07Rik,-0.011043
Gm37274,0.00565
Gm5850,-3.5e-05
Gm38235,0.002167
Gm35048,0.022088
Gm5842,0.000119
Gm37802,-0.063737
Gm19335,-0.00022
Gm37800,0.032825
BC037039,0.006039
Pcdha12,-3.4e-05
Gm38357,0.029721
Gm38358,-0.000295
Gm38359,-0.001437
Gm37403,0.000289
X4933403L11Rik,0.00036
Gm37404,0.001838
Gm37402,2.7e-05
Gm10531,-0.000204
Gm42492,-7.1e-05
Gm37995,6.8e-05
Pcdhga2,-0.000826
Gm29771,-8.2e-05
Gm37993,-1.8e-05
X1700051O22Rik,5.5e-05
Gm37052,-0.000264
Gm10723,3.8e-05
Gm37053,-3.6e-05
Gm36888,-0.003298
Gm38083,-8e-06
Gm37595,-0.001145
Gm37593,0.000214
Gm38156,-0.001132
Gm38157,0.070031
C630004L07Rik,-6.6e-05
Gm38158,-0.00016
Gm36927,-0.000104
Gm37238,0.042492
Gm37181,-1.8e-05
Gm37180,0.000326
Gm37176,0.001893
Gm37756,0.013987
Gm37755,0.051506
Gm37752,0.00126
Gm37751,-6.8e-05
Gm37581,4.2e-05
Gm38301,0.000243
Gm38302,-0.000234
Gm38303,0.000113
Gm38304,-5e-06
Gm38307,-0.000799
Gm15853,-0.00061
Gm37931,0.004563
Gm37932,0.00189
Gm37933,-0.000118
Gm37340,-0.000325
Gm37339,-0.001051
Gm29808,-2e-05
Gm37537,2.5e-05
Golt1a,-0.018008
Gm37536,-0.00018
Gm5845,-0.004796
Gm37535,0.000612
Gm37534,-0.005686
Gm20754,-0.000103
X6720464F23Rik,0.000746
Gm36993,-9.8e-05
Gm36995,0.002005
X7530428D23Rik,-0.001583
Pcdha1,-2.6e-05
Gm37132,0.018988
Gm36948,0.001896
Gm33973,-4.2e-05
Gm38098,0.000173
Gm37042,0.011555
Gm38096,-2.2e-05
Gm38246,0.118757
Gm37247,-1.7e-05
Gm9910,-0.000836
Pcdhga7,0.000982
Gm37696,0.002562
Gm37697,0.000735
Gm34302,0.000262
X5930409G06Rik,-0.000972
Gm37999,-0.000138
Gm38000,-0.000575
Gm38001,0.025092
Gm10657,0.000163
Gm10730,-5.8e-05
Gm37412,1.8e-05
Gm37411,0.000964
Gm37410,0.000169
Gm37409,0.001271
Gm37407,-0.000494
X9330121J05Rik,0.008559
Gm38374,0.019461
Gm38376,0.000366
Gm38375,0.000881
Gm38372,0.00083
Gm34780,0.001331
Gm37429,2.5e-05
X1110025M09Rik,0.013905
X9430087J23Rik,-0.000526
X2210017I01Rik,0.000172
Gm37262,0.001405
Gm37261,-0.000124
A730089K16Rik,-0.003422
Gm4430,0.001576
Gm37837,-5.9e-05
Gm37834,0.031854
Gm37668,0.000131
Gm37669,0.003843
Gm10048,0.002094
Gm37666,0.048811
Gm38217,-0.00015
Gm38218,0.056949
Gm38215,0.017841
Gm38220,0.010044
Gm38070,0.12434
Gm38069,0.003773
X2810405F15Rik,0.000244
X8030445P17Rik,0.000237
Gm35067,0.000299
Pcdhga5,-0.000435
Gm38067,0.004159
C630004M23Rik,0.00318
Gm37115,0.005934
Gm38188,0.000385
X9330162B11Rik,0.000398
Gm37113,-7.7e-05
Gm10417,-0.000408
Gm37833,1.5e-05
Gm38325,-4e-05
Gm38053,2.7e-05
Pcdhgb4,0.005701
X5830405F06Rik,-0.00289
Gm18445,0.020325
Gm37353,0.000124
Gm38365,-0.052053
Gm37352,0.000125
A430034D21Rik,-8.3e-05
Gm37354,0.000352
Gm37356,0.000293
Gm17952,0.00096
Gm37020,-0.000124
Gm37022,0.006681
Gm37195,-0.000459
Gm34882,0.000344
Gm37949,-0.00898
Gm37951,-5.3e-05
Gm38366,0.039508
Gm38391,0.000546
Gm3081,-0.006941
Gm37357,0.122961
Gm37242,0.041465
Gm38329,0.000414
X3110062G12Rik,-0.001236
Gm38331,-0.00514
Gm31406,0.00021
Gm19024,-0.000657
Gm37769,-0.001081
Gm37706,0.097007
Gm37707,-0.002775
Gm37768,-0.000142
Gm37206,0.00258
Gstp.ps,-0.092712
Gm37205,6.3e-05
Gm37204,0.043823
Gm32569,8.1e-05
Gm34294,-0.000552
X2900037B21Rik,-5.7e-05
Gm38186,-0.000184
X2900042K21Rik,-0.000396
Gm37621,-0.000549
Pcdhga4,-1.6e-05
Gm37072,0.001348
Gm37074,-0.000117
Gm37073,0.001141
Gm6321,8e-06
Gm38019,0.002975
Gm37529,0.044547
Gm37530,0.000743
A830029E22Rik,-8.9e-05
Gm37531,0.039239
Gm38020,-0.027867
Gm17877,0.000906
Gm10728,-0.001718
Gm42568,-0.000179
X6820402A03Rik,0.002006
Pcdha6,-8e-05
D030062O11Rik,-2.7e-05
Tstd1,0.002755
Gm2136,-5.5e-05
X4933431K14Rik,-0.003095
Gm38039,-0.000274
X2700078F05Rik,0.038278
Gm37096,-0.000515
Gm30074,0.000254
Gm37099,-0.000818
Gm37098,1.4e-05
Gm38316,0.297514
Gm17530,-0.009928
Gm38315,-1.2e-05
Gm37651,0.154795
Gm37652,0.049081
Gm37653,0.005177
Gm38241,0.000606
Gm38240,-8e-06
X1700001G17Rik,-0.00011
Gm38236,0.176284
Gm38243,0.000575
Pcdhgb5,0.000609
Gm37283,-0.013082
Gm6934,-6.9e-05
Gm37805,-2.9e-05
Gm37285,0.050665
Gm8009,-0.006863
Gm37859,-0.001944
Gm37861,0.005655
Gm37860,-7.8e-05
Gm38392,8.8e-05
Gm37858,-0.000154
Gm37856,2.6e-05
Gm7343,0.000217
Pcdha9,-1.2e-05
Gm36933,0.000539
Gm36932,0.003042
X2900035J10Rik,0.003298
Gm36930,-0.007709
Gm36931,0.018155
Gm37524,0.006678
Gm37522,0.000358
Gm37525,-0.001031
Gm37527,-0.014516
Gm10129,0.000128
Gm38095,-0.000439
Gm3745,-0.001042
Pcdhga6,4.1e-05
Gm38093,3.9e-05
Pcdha8,9.2e-05
Gm37064,-0.032965
Gm37062,0.00013
Gm37063,-0.00133
Gm37060,0.013979
Gm37061,0.000442
Gm38005,0.000706
Gm19194,-0.003845
Gm6680,0.000247
Gm38009,0.000411
D430013B06Rik,4.2e-05
X6030460B20Rik,-8.5e-05
Gm7899,0.000105
Gm38177,-0.000238
Gm38178,-0.001266
Gm32950,-0.001601
X2610001A08Rik,4.5e-05
Gm37609,0.000115
Gm37608,-0.000455
Gm37610,0.007008
Gm37612,0.001776
Gm37614,0.000119
Gm37607,-7e-06
Gm19026,3e-06
Gm37809,0.000373
Gm20056,-0.021507
Gm37806,0.002078
Gm3933,-0.000127
Gm37606,-0.000557
Gm37250,-9.3e-05
Gm2474,-4e-06
Gm37249,0.001599
Gm37604,0.000316
Gm10764,0.000508
Gm37415,-0.000778
Gm37416,-6.2e-05
X9630010A21Rik,0.178413
Gm37420,0.058146
Gm38362,-0.000451
Gm21358,-5e-06
Gm37009,8.1e-05
Gm10748,-0.000833
Gm37452,0.001295
Gm37010,0.001066
Gm37005,0.000192
Gm37006,0.000104
Gm37008,-3.5e-05
Gm37011,-7.1e-05
Gm37941,0.001036
Pcdhga8,0.01739
Gm30238,-0.002866
Gm37940,0.003258
Gm37500,1.8e-05
Gm37499,0.00112
Tigd5,-0.00295
Gm37498,0.060074
Gm37502,-0.000458
Gm33819,-0.000104
Gm38073,-0.000121
Gm38071,-0.008188
Gm37897,-0.000114
Gm5841,-0.00037
Gm6123,0.00085
Gm37896,0.008673
Gm37895,-0.000119
B230112G18Rik,-9.8e-05
Gm37894,0.002286
Gm9932,-0.00115
Gm37893,0.000584
Gm36962,-0.009179
Gm36963,-6.2e-05
Gm36964,0.000161
Gm37186,0.000389
Gm36960,8e-06
Gm38227,0.001234
Rpl26.ps3,0.000131
Gm38228,-0.005964
Gm37345,-1.4e-05
X4930594C11Rik,0.001177
Gm38226,0.019401
Gm37269,-0.001
Gm37268,0.000823
Gm29718,-2.4e-05
Gm10766,-0.004382
Gm37720,-0.008539
Gm36388,0.000532
Gm8407,0.000305
Gm30173,0.000964
Gm37120,0.006231
Gm38214,-3.3e-05
Gm37678,0.044578
Gm37466,-0.011729
BC055308,-9.5e-05
Gm37676,-0.004024
Gm37677,-0.001414
Gm20305,0
Gm37450,0.000216
Gm20045,-0.001193
Gm37447,0.001867
